"sex","nuts","year","unempl_pct"
"T","ES51",2012,22.5
"T","ES52",2012,27.2
"T","ES53",2012,23.2
"T","ES61",2012,34.4
"T","ES62",2012,27.6
"T","ES63",2012,37
"T","ES64",2012,26.9
"T","ES70",2012,32.6
"T","FI19",2012,8.2
"T","FI1B",2012,6.3
"T","FI1C",2012,7.5
"T","FI1D",2012,9.5
"T","FI20",2012,NA
"T","FR10",2012,8.1
"T","FRB0",2012,10.8
"T","FRC1",2012,8.8
"T","FRC2",2012,9
"T","FRD1",2012,8.8
"T","FRD2",2012,10.9
"T","FRE1",2012,13.1
"T","FRE2",2012,10.6
"T","FRF1",2012,8.5
"T","FRF2",2012,10.7
"T","FRF3",2012,11.7
"T","FRG0",2012,8.4
"T","FRH0",2012,8
"T","FRI1",2012,9.4
"T","FRI2",2012,6.7
"T","FRI3",2012,8.3
"T","FRJ1",2012,15
"T","FRJ2",2012,8.3
"T","FRK1",2012,10
"T","FRK2",2012,8
"T","FRL0",2012,9.6
"T","FRM0",2012,7.9
"T","FRY1",2012,23
"T","FRY2",2012,21
"T","FRY3",2012,22.3
"T","FRY4",2012,28.6
"T","FRY5",2012,NA
"T","HR03",2012,14.8
"T","HR04",2012,16.5
"T","HU10",2012,9.5
"T","HU11",2012,NA
"T","HU12",2012,NA
"T","HU21",2012,9.9
"T","HU22",2012,7.5
"T","HU23",2012,12.1
"T","HU31",2012,16.1
"T","HU32",2012,13.9
"T","HU33",2012,10.3
"T","IE01",2012,NA
"T","IE02",2012,NA
"T","IE04",2012,15.7
"T","IE05",2012,16.6
"T","IE06",2012,14.6
"T","IS00",2012,6
"T","ITC1",2012,9.2
"T","ITC2",2012,7.1
"T","ITC3",2012,8.1
"T","ITC4",2012,7.4
"T","ITF1",2012,10.8
"T","ITF2",2012,12
"T","ITF3",2012,19.2
"T","ITF4",2012,15.7
"T","ITF5",2012,14.5
"T","ITF6",2012,19.4
"T","ITG1",2012,18.4
"T","ITG2",2012,15.4
"T","ITH1",2012,4.1
"T","ITH2",2012,6.1
"T","ITH3",2012,6.4
"T","ITH4",2012,6.7
"T","ITH5",2012,7
"T","ITI1",2012,7.8
"T","ITI2",2012,9.5
"T","ITI3",2012,9.1
"T","ITI4",2012,10.6
"T","LT00",2012,13.4
"T","LT01",2012,NA
"T","LT02",2012,NA
"T","LU00",2012,5.1
"T","LV00",2012,15
"T","ME00",2012,20
"T","MK00",2012,31
"T","MT00",2012,6.2
"T","NL11",2012,7
"T","NL12",2012,6.4
"T","NL13",2012,6.4
"T","NL21",2012,5.6
"T","NL22",2012,5.3
"T","NL23",2012,7.3
"T","NL31",2012,5.2
"T","NL32",2012,5.4
"T","NL33",2012,6.9
"T","NL34",2012,3.5
"T","NL41",2012,5.3
"T","NL42",2012,5.4
"T","NO01",2012,3.2
"T","NO02",2012,3
"T","NO03",2012,3.5
"T","NO04",2012,2.7
"T","NO05",2012,2.9
"T","NO06",2012,3.3
"T","NO07",2012,3.3
"T","PL21",2012,10.4
"T","PL22",2012,9.4
"T","PL41",2012,8.5
"T","PL42",2012,10.9
"T","PL43",2012,9
"T","PL51",2012,11.1
"T","PL52",2012,9.5
"T","PL61",2012,11.9
"T","PL62",2012,11
"T","PL63",2012,9.5
"T","PL71",2012,11.1
"T","PL72",2012,13.1
"T","PL81",2012,10.5
"T","PL82",2012,13.2
"T","PL84",2012,9.2
"T","PL91",2012,NA
"T","PL92",2012,NA
"T","PT11",2012,16
"T","PT15",2012,17.6
"T","PT16",2012,11.7
"T","PT17",2012,17.6
"T","PT18",2012,16
"T","PT20",2012,15.1
"T","PT30",2012,17.2
"T","RO11",2012,4.6
"T","RO12",2012,9.5
"T","RO21",2012,4.2
"T","RO22",2012,9.4
"T","RO31",2012,9.5
"T","RO32",2012,6.5
"T","RO41",2012,6.1
"T","RO42",2012,5.1
"T","RS11",2012,NA
"T","RS12",2012,NA
"T","RS21",2012,NA
"T","RS22",2012,NA
"T","SE11",2012,6.8
"T","SE12",2012,8.6
"T","SE21",2012,7.4
"T","SE22",2012,9.4
"T","SE23",2012,7.7
"T","SE31",2012,8.6
"T","SE32",2012,8.4
"T","SE33",2012,7.7
"T","SI01",2012,NA
"T","SI02",2012,NA
"T","SI03",2012,9.9
"T","SI04",2012,7.6
"T","SK01",2012,5.7
"T","SK02",2012,11.3
"T","SK03",2012,16.2
"T","SK04",2012,19
"T","TR10",2012,10.7
"T","TR21",2012,6.2
"T","TR22",2012,4.5
"T","TR31",2012,13.3
"T","TR32",2012,6.6
"T","TR33",2012,4.1
"T","TR41",2012,6.4
"T","TR42",2012,8.9
"T","TR51",2012,8.3
"T","TR52",2012,5
"T","TR61",2012,7.3
"T","TR62",2012,9.1
"T","TR63",2012,9
"T","TR71",2012,6.2
"T","TR72",2012,7.3
"T","TR81",2012,6.5
"T","TR82",2012,4.5
"T","TR83",2012,4.9
"T","TR90",2012,5.2
"T","TRA1",2012,5.5
"T","TRA2",2012,6.3
"T","TRB1",2012,5.8
"T","TRB2",2012,7.5
"T","TRC1",2012,10.6
"T","TRC2",2012,6
"T","TRC3",2012,18.8
"T","UKC1",2012,11.5
"T","UKC2",2012,9
"T","UKD1",2012,6.3
"T","UKD3",2012,10.1
"T","UKD4",2012,7.8
"T","UKD6",2012,5.9
"T","UKD7",2012,9.7
"T","UKE1",2012,9.7
"T","UKE2",2012,5
"T","UKE3",2012,10.4
"T","UKE4",2012,9.4
"T","UKF1",2012,8.3
"T","UKF2",2012,7
"T","UKF3",2012,8.5
"T","UKG1",2012,4.9
"T","UKG2",2012,6.7
"T","UKG3",2012,11.7
"T","UKH1",2012,6.4
"T","UKH2",2012,6.3
"T","UKH3",2012,7.4
"T","UKI1",2012,NA
"T","UKI2",2012,NA
"T","UKI3",2012,6.8
"T","UKI4",2012,10.7
"T","UKI5",2012,9.5
"T","UKI6",2012,7.3
"T","UKI7",2012,9.2
"T","UKJ1",2012,5.7
"T","UKJ2",2012,5.9
"T","UKJ3",2012,6.3
"T","UKJ4",2012,8
"T","UKK1",2012,6.1
"T","UKK2",2012,5.1
"T","UKK3",2012,5.5
"T","UKK4",2012,5.8
"T","UKL1",2012,9.2
"T","UKL2",2012,7.6
"T","UKM2",2012,7.6
"T","UKM3",2012,9.2
"T","UKM5",2012,4.7
"T","UKM6",2012,8.1
"T","UKM7",2012,NA
"T","UKM8",2012,NA
"T","UKM9",2012,NA
"T","UKN0",2012,7.4
"F","AT11",2013,NA
"F","AT12",2013,5.1
"F","AT13",2013,8.6
"F","AT21",2013,5.6
"F","AT22",2013,4.8
"F","AT31",2013,4.3
"F","AT32",2013,2.8
"F","AT33",2013,3.4
"F","AT34",2013,3.4
"F","BE10",2013,17
"F","BE21",2013,6.2
"F","BE22",2013,5.3
"F","BE23",2013,4
"F","BE24",2013,5.9
"F","BE25",2013,3.6
"F","BE31",2013,7.8
"F","BE32",2013,12.9
"F","BE33",2013,12.1
"F","BE34",2013,8.3
"F","BE35",2013,10.8
"F","BG31",2013,11.6
"F","BG32",2013,13.9
"F","BG33",2013,16.5
"F","BG34",2013,13.1
"F","BG41",2013,8.6
"F","BG42",2013,12.2
"F","CH01",2013,7.5
"F","CH02",2013,4.3
"F","CH03",2013,4.3
"F","CH04",2013,4.1
"F","CH05",2013,4.4
"F","CH06",2013,3.4
"F","CH07",2013,8.4
"F","CY00",2013,15.2
"F","CZ01",2013,3.1
"F","CZ02",2013,6
"F","CZ03",2013,6.8
"F","CZ04",2013,11.6
"F","CZ05",2013,10.2
"F","CZ06",2013,8.2
"F","CZ07",2013,8.8
"F","CZ08",2013,12.1
"F","DE11",2013,3.7
"F","DE12",2013,3.4
"F","DE13",2013,2.9
"F","DE14",2013,3.2
"F","DE21",2013,2.5
"F","DE22",2013,3.5
"F","DE23",2013,3.7
"F","DE24",2013,3.6
"F","DE25",2013,3.1
"F","DE26",2013,3.5
"F","DE27",2013,3.6
"F","DE30",2013,9.1
"F","DE40",2013,6.6
"F","DE50",2013,6.9
"F","DE60",2013,4
"F","DE71",2013,3.7
"F","DE72",2013,4.6
"F","DE73",2013,4.2
"F","DE80",2013,8.9
"F","DE91",2013,5.1
"F","DE92",2013,5.3
"F","DE93",2013,3.9
"F","DE94",2013,3.8
"F","DEA1",2013,5.3
"F","DEA2",2013,5.1
"F","DEA3",2013,4.7
"F","DEA4",2013,4.8
"F","DEA5",2013,5.7
"F","DEB1",2013,3.8
"F","DEB2",2013,NA
"F","DEB3",2013,4.3
"F","DEC0",2013,5.4
"F","DED2",2013,6.9
"F","DED4",2013,8.2
"F","DED5",2013,8.6
"F","DEE0",2013,9.2
"F","DEF0",2013,4.4
"F","DEG0",2013,6.3
"F","DK01",2013,7.9
"F","DK02",2013,6.8
"F","DK03",2013,7.7
"F","DK04",2013,6.6
"F","DK05",2013,6.6
"F","EE00",2013,8.2
"F","EL30",2013,30.7
"F","EL41",2013,27.3
"F","EL42",2013,26.3
"F","EL43",2013,29.7
"F","EL51",2013,28.5
"F","EL52",2013,35.1
"F","EL53",2013,37.8
"F","EL54",2013,31.5
"F","EL61",2013,31.8
"F","EL62",2013,24.7
"F","EL63",2013,34.7
"F","EL64",2013,32.7
"F","EL65",2013,26.9
"F","ES11",2013,21.7
"F","ES12",2013,24.4
"F","ES13",2013,20.8
"F","ES21",2013,16.5
"F","ES22",2013,18.9
"F","ES23",2013,21
"F","ES24",2013,22.7
"F","ES30",2013,20.3
"F","ES41",2013,23.7
"F","ES42",2013,33.3
"F","ES43",2013,35.9
"F","ES51",2013,22.4
"F","ES52",2013,29.2
"F","ES53",2013,21.9
"F","ES61",2013,38
"F","ES62",2013,29.5
"F","ES63",2013,43.8
"F","ES64",2013,31.7
"F","ES70",2013,33
"F","FI19",2013,7.6
"F","FI1B",2013,6.2
"F","FI1C",2013,7.9
"F","FI1D",2013,9.1
"F","FI20",2013,NA
"F","FR10",2013,8.2
"F","FRB0",2013,10
"F","FRC1",2013,10.9
"F","FRC2",2013,8.6
"F","FRD1",2013,8.5
"F","FRD2",2013,11.4
"F","FRE1",2013,14.3
"F","FRE2",2013,12.1
"F","FRF1",2013,10.3
"F","FRF2",2013,10.9
"F","FRF3",2013,12.1
"F","FRG0",2013,9.2
"F","FRH0",2013,8.5
"F","FRI1",2013,8.8
"F","FRI2",2013,6.7
"F","FRI3",2013,10.5
"F","FRJ1",2013,13.1
"F","FRJ2",2013,8.1
"F","FRK1",2013,9.9
"F","FRK2",2013,8.4
"F","FRL0",2013,11
"F","FRM0",2013,15.3
"F","FRY1",2013,28.3
"F","FRY2",2013,22.8
"F","FRY3",2013,26.3
"F","FRY4",2013,29.7
"F","FRY5",2013,NA
"F","HR03",2013,13.9
"F","HR04",2013,18.1
"F","HU10",2013,NA
"F","HU11",2013,8.2
"F","HU12",2013,7.9
"F","HU21",2013,9.3
"F","HU22",2013,7.9
"F","HU23",2013,9
"F","HU31",2013,12.6
"F","HU32",2013,15.1
"F","HU33",2013,11
"F","IE01",2013,NA
"F","IE02",2013,NA
"F","IE04",2013,12.6
"F","IE05",2013,12.9
"F","IE06",2013,12
"F","IS00",2013,5.1
"F","ITC1",2013,11
"F","ITC2",2013,8.1
"F","ITC3",2013,10.9
"F","ITC4",2013,8.7
"F","ITF1",2013,11.6
"F","ITF2",2013,15.5
"F","ITF3",2013,23.7
"F","ITF4",2013,23.2
"F","ITF5",2013,14.7
"F","ITF6",2013,23.7
"F","ITG1",2013,22.9
"F","ITG2",2013,16.9
"F","ITH1",2013,5
"F","ITH2",2013,7.9
"F","ITH3",2013,9.6
"F","ITH4",2013,9.2
"F","ITH5",2013,9.6
"F","ITI1",2013,10.1
"F","ITI2",2013,11.5
"F","ITI3",2013,12.5
"F","ITI4",2013,13.2
"F","LT00",2013,NA
"F","LT01",2013,8
"F","LT02",2013,11.6
"F","LU00",2013,6.4
"F","LV00",2013,11.1
"F","ME00",2013,18.8
"F","MK00",2013,29
"F","MT00",2013,6.1
"F","NL11",2013,8.2
"F","NL12",2013,8.7
"F","NL13",2013,7.2
"F","NL21",2013,7.1
"F","NL22",2013,6.3
"F","NL23",2013,11.4
"F","NL31",2013,6.2
"F","NL32",2013,7.1
"F","NL33",2013,8.2
"F","NL34",2013,4.9
"F","NL41",2013,6.8
"F","NL42",2013,7.4
"F","NO01",2013,3.9
"F","NO02",2013,2.8
"F","NO03",2013,3.5
"F","NO04",2013,2.9
"F","NO05",2013,2.9
"F","NO06",2013,2.5
"F","NO07",2013,3
"F","PL21",2013,11.6
"F","PL22",2013,11.1
"F","PL41",2013,11.4
"F","PL42",2013,9.5
"F","PL43",2013,10.7
"F","PL51",2013,12.2
"F","PL52",2013,10.5
"F","PL61",2013,14.3
"F","PL62",2013,12.3
"F","PL63",2013,10.2
"F","PL71",2013,11.7
"F","PL72",2013,13.5
"F","PL81",2013,10.6
"F","PL82",2013,14.5
"F","PL84",2013,10.1
"F","PL91",2013,6
"F","PL92",2013,11.3
"F","PT11",2013,18
"F","PT15",2013,15.8
"F","PT16",2013,11.8
"F","PT17",2013,17.9
"F","PT18",2013,18.1
"F","PT20",2013,13.7
"F","PT30",2013,16.6
"F","RO11",2013,4.2
"F","RO12",2013,8.8
"F","RO21",2013,3.9
"F","RO22",2013,8.1
"F","RO31",2013,8.8
"F","RO32",2013,7.2
"F","RO41",2013,4.9
"F","RO42",2013,5.4
"F","RS11",2013,18
"F","RS12",2013,25.3
"F","RS21",2013,25.1
"F","RS22",2013,26.4
"F","SE11",2013,6.9
"F","SE12",2013,8.7
"F","SE21",2013,7
"F","SE22",2013,9.5
"F","SE23",2013,7.9
"F","SE31",2013,9
"F","SE32",2013,6.3
"F","SE33",2013,6
"F","SI01",2013,NA
"F","SI02",2013,NA
"F","SI03",2013,12.4
"F","SI04",2013,9.2
"F","SK01",2013,6.5
"F","SK02",2013,13.2
"F","SK03",2013,16
"F","SK04",2013,18.6
"F","TR10",2013,13.9
"F","TR21",2013,9.6
"F","TR22",2013,6.7
"F","TR31",2013,20.8
"F","TR32",2013,7.5
"F","TR33",2013,6.1
"F","TR41",2013,8.7
"F","TR42",2013,12.4
"F","TR51",2013,14.6
"F","TR52",2013,4.4
"F","TR61",2013,9
"F","TR62",2013,15
"F","TR63",2013,10
"F","TR71",2013,5.9
"F","TR72",2013,9.5
"F","TR81",2013,8
"F","TR82",2013,7.5
"F","TR83",2013,6.6
"F","TR90",2013,4.6
"F","TRA1",2013,4.1
"F","TRA2",2013,4
"F","TRB1",2013,5.1
"F","TRB2",2013,3.6
"F","TRC1",2013,6.3
"F","TRC2",2013,10.9
"F","TRC3",2013,17.5
"F","UKC1",2013,10.9
"F","UKC2",2013,8.2
"F","UKD1",2013,4.4
"F","UKD3",2013,7.9
"F","UKD4",2013,7.3
"F","UKD6",2013,5.4
"F","UKD7",2013,7.6
"F","UKE1",2013,8.3
"F","UKE2",2013,2.9
"F","UKE3",2013,10.6
"F","UKE4",2013,7.9
"F","UKF1",2013,6.4
"F","UKF2",2013,8
"F","UKF3",2013,5.6
"F","UKG1",2013,4.2
"F","UKG2",2013,5.5
"F","UKG3",2013,12.9
"F","UKH1",2013,5.3
"F","UKH2",2013,6.1
"F","UKH3",2013,6.4
"F","UKI1",2013,NA
"F","UKI2",2013,NA
"F","UKI3",2013,6.3
"F","UKI4",2013,10.1
"F","UKI5",2013,9.8
"F","UKI6",2013,7.3
"F","UKI7",2013,8.9
"F","UKJ1",2013,4.6
"F","UKJ2",2013,5.5
"F","UKJ3",2013,5.4
"F","UKJ4",2013,6.9
"F","UKK1",2013,5.7
"F","UKK2",2013,4.9
"F","UKK3",2013,4.9
"F","UKK4",2013,6.2
"F","UKL1",2013,7.1
"F","UKL2",2013,7.3
"F","UKM2",2013,NA
"F","UKM3",2013,NA
"F","UKM5",2013,5.6
"F","UKM6",2013,NA
"F","UKM7",2013,7.1
"F","UKM8",2013,7.4
"F","UKM9",2013,7.4
"F","UKN0",2013,5.2
"M","AT11",2013,4.1
"M","AT12",2013,4.8
"M","AT13",2013,9.8
"M","AT21",2013,5.3
"M","AT22",2013,4.5
"M","AT31",2013,4.3
"M","AT32",2013,3.5
"M","AT33",2013,2.9
"M","AT34",2013,3.7
"M","BE10",2013,21
"M","BE21",2013,6.2
"M","BE22",2013,5.6
"M","BE23",2013,4
"M","BE24",2013,5.1
"M","BE25",2013,4.1
"M","BE31",2013,8.6
"M","BE32",2013,13.5
"M","BE33",2013,11.3
"M","BE34",2013,7.5
"M","BE35",2013,10.1
"M","BG31",2013,16
"M","BG32",2013,16.5
"M","BG33",2013,17.1
"M","BG34",2013,13
"M","BG41",2013,10.9
"M","BG42",2013,14.6
"M","CH01",2013,7.2
"M","CH02",2013,3.9
"M","CH03",2013,4.4
"M","CH04",2013,4.6
"M","CH05",2013,3.5
"M","CH06",2013,2.4
"M","CH07",2013,7.3
"M","CY00",2013,16.5
"M","CZ01",2013,3.2
"M","CZ02",2013,4.6
"M","CZ03",2013,3.9
"M","CZ04",2013,8.1
"M","CZ05",2013,6.7
"M","CZ06",2013,5.7
"M","CZ07",2013,7.4
"M","CZ08",2013,8
"M","DE11",2013,3.6
"M","DE12",2013,3.7
"M","DE13",2013,2.9
"M","DE14",2013,2.7
"M","DE21",2013,2.5
"M","DE22",2013,3
"M","DE23",2013,3
"M","DE24",2013,4.2
"M","DE25",2013,3.1
"M","DE26",2013,3
"M","DE27",2013,3
"M","DE30",2013,11.5
"M","DE40",2013,7.9
"M","DE50",2013,7.1
"M","DE60",2013,5.4
"M","DE71",2013,4.8
"M","DE72",2013,4.5
"M","DE73",2013,4.4
"M","DE80",2013,11
"M","DE91",2013,7.2
"M","DE92",2013,5.5
"M","DE93",2013,4.7
"M","DE94",2013,4.1
"M","DEA1",2013,7.2
"M","DEA2",2013,6.4
"M","DEA3",2013,5.4
"M","DEA4",2013,5.2
"M","DEA5",2013,7.3
"M","DEB1",2013,3.7
"M","DEB2",2013,3.3
"M","DEB3",2013,4.5
"M","DEC0",2013,6.4
"M","DED2",2013,7.5
"M","DED4",2013,6.8
"M","DED5",2013,9.7
"M","DEE0",2013,8.9
"M","DEF0",2013,5.3
"M","DEG0",2013,5.8
"M","DK01",2013,7
"M","DK02",2013,6.8
"M","DK03",2013,6.8
"M","DK04",2013,6.5
"M","DK05",2013,6.3
"M","EE00",2013,9.1
"M","EL30",2013,27
"M","EL41",2013,18.6
"M","EL42",2013,17.8
"M","EL43",2013,20.9
"M","EL51",2013,25.5
"M","EL52",2013,26.3
"M","EL53",2013,27
"M","EL54",2013,24
"M","EL61",2013,20.5
"M","EL62",2013,13.1
"M","EL63",2013,23.9
"M","EL64",2013,25.1
"M","EL65",2013,18.1
"M","ES11",2013,22.3
"M","ES12",2013,23.9
"M","ES13",2013,20.1
"M","ES21",2013,16.7
"M","ES22",2013,17.2
"M","ES23",2013,19.2
"M","ES24",2013,20.3
"M","ES30",2013,19.2
"M","ES41",2013,20.2
"M","ES42",2013,27.5
"M","ES43",2013,32.3
"M","ES51",2013,23.7
"M","ES52",2013,27.1
"M","ES53",2013,22.5
"M","ES61",2013,34.8
"M","ES62",2013,28.6
"M","ES63",2013,28.8
"M","ES64",2013,33.1
"M","ES70",2013,34.3
"M","FI19",2013,9.3
"M","FI1B",2013,7.2
"M","FI1C",2013,8.9
"M","FI1D",2013,10.6
"M","FI20",2013,NA
"M","FR10",2013,9.7
"M","FRB0",2013,11.1
"M","FRC1",2013,10.3
"M","FRC2",2013,10.3
"M","FRD1",2013,9.7
"M","FRD2",2013,11.7
"M","FRE1",2013,15.1
"M","FRE2",2013,11
"M","FRF1",2013,9.1
"M","FRF2",2013,10.2
"M","FRF3",2013,12.2
"M","FRG0",2013,8.5
"M","FRH0",2013,7.5
"M","FRI1",2013,9
"M","FRI2",2013,7.2
"M","FRI3",2013,9.3
"M","FRJ1",2013,12.7
"M","FRJ2",2013,9.1
"M","FRK1",2013,8.1
"M","FRK2",2013,8.4
"M","FRL0",2013,10.8
"M","FRM0",2013,8.9
"M","FRY1",2013,24
"M","FRY2",2013,22.8
"M","FRY3",2013,16.7
"M","FRY4",2013,28.3
"M","FRY5",2013,NA
"M","HR03",2013,15.9
"M","HR04",2013,18.5
"M","HU10",2013,NA
"M","HU11",2013,8.7
"M","HU12",2013,10.1
"M","HU21",2013,8.3
"M","HU22",2013,7.5
"M","HU23",2013,9.5
"M","HU31",2013,12.6
"M","HU32",2013,13.6
"M","HU33",2013,10.9
"M","IE01",2013,NA
"M","IE02",2013,NA
"M","IE04",2013,13.6
"M","IE05",2013,15.4
"M","IE06",2013,14.9
"M","IS00",2013,5.6
"M","ITC1",2013,10.1
"M","ITC2",2013,8.4
"M","ITC3",2013,8.9
"M","ITC4",2013,7.5
"M","ITF1",2013,11
"M","ITF2",2013,15.7
"M","ITF3",2013,20.1
"M","ITF4",2013,17.7
"M","ITF5",2013,15.6
"M","ITF6",2013,21.4
"M","ITG1",2013,19.9
"M","ITG2",2013,17.9
"M","ITH1",2013,3.8
"M","ITH2",2013,5.4
"M","ITH3",2013,6.1
"M","ITH4",2013,6.5
"M","ITH5",2013,7.3
"M","ITI1",2013,7.5
"M","ITI2",2013,9.4
"M","ITI3",2013,9.7
"M","ITI4",2013,11
"M","LT00",2013,NA
"M","LT01",2013,11.6
"M","LT02",2013,13.6
"M","LU00",2013,5.4
"M","LV00",2013,12.6
"M","ME00",2013,20
"M","MK00",2013,29
"M","MT00",2013,6.1
"M","NL11",2013,8.3
"M","NL12",2013,8
"M","NL13",2013,7
"M","NL21",2013,7.3
"M","NL22",2013,6.8
"M","NL23",2013,8.6
"M","NL31",2013,6.5
"M","NL32",2013,7.2
"M","NL33",2013,7.7
"M","NL34",2013,5.1
"M","NL41",2013,6.6
"M","NL42",2013,7.4
"M","NO01",2013,3.9
"M","NO02",2013,3.1
"M","NO03",2013,4.3
"M","NO04",2013,3.4
"M","NO05",2013,3.2
"M","NO06",2013,2.7
"M","NO07",2013,3.4
"M","PL21",2013,10.3
"M","PL22",2013,8.6
"M","PL41",2013,6.8
"M","PL42",2013,10.6
"M","PL43",2013,8.9
"M","PL51",2013,10.5
"M","PL52",2013,8.5
"M","PL61",2013,11
"M","PL62",2013,10.7
"M","PL63",2013,10
"M","PL71",2013,10.6
"M","PL72",2013,12.7
"M","PL81",2013,10.1
"M","PL82",2013,14.3
"M","PL84",2013,9.8
"M","PL91",2013,5.9
"M","PL92",2013,9.9
"M","PT11",2013,16.4
"M","PT15",2013,17.9
"M","PT16",2013,11.1
"M","PT17",2013,19
"M","PT18",2013,15.7
"M","PT20",2013,19.5
"M","PT30",2013,19.4
"M","RO11",2013,4
"M","RO12",2013,10
"M","RO21",2013,4.9
"M","RO22",2013,10.4
"M","RO31",2013,10
"M","RO32",2013,8.8
"M","RO41",2013,8.7
"M","RO42",2013,5
"M","RS11",2013,17.7
"M","RS12",2013,22.9
"M","RS21",2013,20.1
"M","RS22",2013,22.4
"M","SE11",2013,6.8
"M","SE12",2013,8.9
"M","SE21",2013,7.2
"M","SE22",2013,10.2
"M","SE23",2013,8.1
"M","SE31",2013,8.6
"M","SE32",2013,7.9
"M","SE33",2013,8.2
"M","SI01",2013,NA
"M","SI02",2013,NA
"M","SI03",2013,10.4
"M","SI04",2013,8.2
"M","SK01",2013,6.2
"M","SK02",2013,10.5
"M","SK03",2013,17.4
"M","SK04",2013,18.3
"M","TR10",2013,9.2
"M","TR21",2013,4.9
"M","TR22",2013,5
"M","TR31",2013,10.7
"M","TR32",2013,5.2
"M","TR33",2013,4.7
"M","TR41",2013,4.8
"M","TR42",2013,7.5
"M","TR51",2013,6.8
"M","TR52",2013,3.6
"M","TR61",2013,6.3
"M","TR62",2013,9.7
"M","TR63",2013,11.1
"M","TR71",2013,5.4
"M","TR72",2013,8
"M","TR81",2013,5.1
"M","TR82",2013,4.6
"M","TR83",2013,5
"M","TR90",2013,6.8
"M","TRA1",2013,7
"M","TRA2",2013,6.4
"M","TRB1",2013,6
"M","TRB2",2013,10.8
"M","TRC1",2013,6.2
"M","TRC2",2013,17.1
"M","TRC3",2013,19.7
"M","UKC1",2013,10.9
"M","UKC2",2013,10.1
"M","UKD1",2013,5.7
"M","UKD3",2013,10.7
"M","UKD4",2013,7.2
"M","UKD6",2013,5.1
"M","UKD7",2013,10
"M","UKE1",2013,8.4
"M","UKE2",2013,5.6
"M","UKE3",2013,10.4
"M","UKE4",2013,10.6
"M","UKF1",2013,7.9
"M","UKF2",2013,7.6
"M","UKF3",2013,7.1
"M","UKG1",2013,5.9
"M","UKG2",2013,6.8
"M","UKG3",2013,13
"M","UKH1",2013,7
"M","UKH2",2013,5.1
"M","UKH3",2013,6.3
"M","UKI1",2013,NA
"M","UKI2",2013,NA
"M","UKI3",2013,7.1
"M","UKI4",2013,9.5
"M","UKI5",2013,9.2
"M","UKI6",2013,7.6
"M","UKI7",2013,8
"M","UKJ1",2013,5.6
"M","UKJ2",2013,5.4
"M","UKJ3",2013,5.9
"M","UKJ4",2013,8.2
"M","UKK1",2013,6.7
"M","UKK2",2013,6
"M","UKK3",2013,6.3
"M","UKK4",2013,7.7
"M","UKL1",2013,8.4
"M","UKL2",2013,7.5
"M","UKM2",2013,NA
"M","UKM3",2013,NA
"M","UKM5",2013,4
"M","UKM6",2013,6.4
"M","UKM7",2013,7.9
"M","UKM8",2013,8.9
"M","UKM9",2013,8.2
"M","UKN0",2013,9.6
"T","AT11",2013,4.3
"T","AT12",2013,5
"T","AT13",2013,9.2
"T","AT21",2013,5.5
"T","AT22",2013,4.7
"T","AT31",2013,4.3
"T","AT32",2013,3.2
"T","AT33",2013,3.1
"T","AT34",2013,3.6
"T","BE10",2013,19.2
"T","BE21",2013,6.2
"T","BE22",2013,5.5
"T","BE23",2013,4
"T","BE24",2013,5.5
"T","BE25",2013,3.9
"T","BE31",2013,8.2
"T","BE32",2013,13.2
"T","BE33",2013,11.7
"T","BE34",2013,7.9
"T","BE35",2013,10.4
"T","BG31",2013,14
"T","BG32",2013,15.3
"T","BG33",2013,16.8
"T","BG34",2013,13
"T","BG41",2013,9.8
"T","BG42",2013,13.5
"T","CH01",2013,7.4
"T","CH02",2013,4.1
"T","CH03",2013,4.4
"T","CH04",2013,4.4
"T","CH05",2013,3.9
"T","CH06",2013,2.8
"T","CH07",2013,7.7
"T","CY00",2013,15.9
"T","CZ01",2013,3.1
"T","CZ02",2013,5.2
"T","CZ03",2013,5.2
"T","CZ04",2013,9.6
"T","CZ05",2013,8.3
"T","CZ06",2013,6.8
"T","CZ07",2013,8
"T","CZ08",2013,9.9
"T","DE11",2013,3.6
"T","DE12",2013,3.6
"T","DE13",2013,2.9
"T","DE14",2013,2.9
"T","DE21",2013,2.5
"T","DE22",2013,3.2
"T","DE23",2013,3.4
"T","DE24",2013,3.9
"T","DE25",2013,3.1
"T","DE26",2013,3.3
"T","DE27",2013,3.3
"T","DE30",2013,10.4
"T","DE40",2013,7.3
"T","DE50",2013,7
"T","DE60",2013,4.7
"T","DE71",2013,4.3
"T","DE72",2013,4.5
"T","DE73",2013,4.3
"T","DE80",2013,10
"T","DE91",2013,6.2
"T","DE92",2013,5.4
"T","DE93",2013,4.3
"T","DE94",2013,4
"T","DEA1",2013,6.3
"T","DEA2",2013,5.8
"T","DEA3",2013,5.1
"T","DEA4",2013,5
"T","DEA5",2013,6.5
"T","DEB1",2013,3.8
"T","DEB2",2013,3
"T","DEB3",2013,4.4
"T","DEC0",2013,5.9
"T","DED2",2013,7.2
"T","DED4",2013,7.4
"T","DED5",2013,9.2
"T","DEE0",2013,9.1
"T","DEF0",2013,4.9
"T","DEG0",2013,6
"T","DK01",2013,7.4
"T","DK02",2013,6.8
"T","DK03",2013,7.2
"T","DK04",2013,6.5
"T","DK05",2013,6.4
"T","EE00",2013,8.6
